Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue Id,Venue,Venue Latitude,Venue Longitude,Venue Category Name
Palmerston-Little Italy (80),43.6591571037,-79.41840872739999,4b109aa8f964a5209a7323e3,Ghazale,43.65504407620393,-79.41634449534261,Middle Eastern Restaurant
Palmerston-Little Italy (80),43.6591571037,-79.41840872739999,4c6dc4f86af58cfa438e8a17,Roll House 원 짜장면집,43.66430427992619,-79.41528615921186,Korean Restaurant
Palmerston-Little Italy (80),43.6591571037,-79.41840872739999,4b15aa45f964a5200eb223e3,The Owl | Boo Ung Ee,43.66380919935762,-79.41745422069958,Korean Restaurant
Palmerston-Little Italy (80),43.6591571037,-79.41840872739999,4ec84b3349010f98cd8d6b72,Sashimi Island,43.654927880038386,-79.4151606295883,Sushi Restaurant
Palmerston-Little Italy (80),43.6591571037,-79.41840872739999,57a27060498ec8031d7225b5,A&W,43.654546,-79.422572,Fast Food Restaurant
Palmerston-Little Italy (80),43.6591571037,-79.41840872739999,5ac6681161e53b50a28ee3b7,Tondou Ramen,43.65523122628565,-79.41396603802164,Ramen Restaurant
Palmerston-Little Italy (80),43.6591571037,-79.41840872739999,4b9fcc3df964a520a43f37e3,Imonay House Restaurant 뉴 · 이모네집,43.66412292954772,-79.41581478743696,Korean Restaurant
Parkwoods-Donalda (45),43.755033474499996,-79.3301795171,4b8991cbf964a520814232e3,Allwyn's Bakery,43.75984035203157,-79.32471879917513,Caribbean Restaurant
Parkwoods-Donalda (45),43.755033474499996,-79.3301795171,4b0aed06f964a520202a23e3,Island Foods,43.745866073988985,-79.34603533317939,Caribbean Restaurant
Parkwoods-Donalda (45),43.755033474499996,-79.3301795171,5737698bcd10aa51361abad8,The Captain's Boil,43.75498562271514,-79.34952402878943,Seafood Restaurant
Parkwoods-Donalda (45),43.755033474499996,-79.3301795171,54b55e81498e6b087da5f439,Me Va Me Kitchen Express,43.754957495624346,-79.3518944966201,Mediterranean Restaurant
Parkwoods-Donalda (45),43.755033474499996,-79.3301795171,4b9699f8f964a520c8d734e3,Casa Manila,43.75527711880187,-79.3488732271488,Asian Restaurant
Parkwoods-Donalda (45),43.755033474499996,-79.3301795171,4b149ea4f964a52029a523e3,Darband Restaurant,43.755193955394894,-79.34849758596626,Middle Eastern Restaurant
Parkwoods-Donalda (45),43.755033474499996,-79.3301795171,50ce73f1e4b01c69f2153340,Lara's Restaurant,43.77275131307785,-79.33281161231807,Middle Eastern Restaurant
Parkwoods-Donalda (45),43.755033474499996,-79.3301795171,527d247911d20f735c94800f,Spoon And Fork Plus,43.75486170132753,-79.34961613583754,Japanese Restaurant
Parkwoods-Donalda (45),43.755033474499996,-79.3301795171,58a8dcaa6119f47b9a94dc05,A&W,43.760643076161315,-79.3268649067081,Fast Food Restaurant
Parkwoods-Donalda (45),43.755033474499996,-79.3301795171,4b27a51ef964a5201a8824e3,David Duncan House,43.75825858791358,-79.3488857478876,Steakhouse
Parkwoods-Donalda (45),43.755033474499996,-79.3301795171,4b2ffd70f964a52003f424e3,Georgy Porgy's,43.74166840284008,-79.31462510722652,American Restaurant
Parkwoods-Donalda (45),43.755033474499996,-79.3301795171,53bafb4f498eb927faa3cd9e,Matsuda Japanese Cuisine & Teppanyaki,43.74549366550305,-79.34582141079446,Japanese Restaurant
Parkwoods-Donalda (45),43.755033474499996,-79.3301795171,4f355149e4b051869fcbdd0e,Gilaneh,43.75635473062591,-79.34959588004786,Persian Restaurant
Parkwoods-Donalda (45),43.755033474499996,-79.3301795171,5b6a321d340a58002cc0d9db,Omni Palace Noodle House,43.771047,-79.33157,Chinese Restaurant
Parkwoods-Donalda (45),43.755033474499996,-79.3301795171,58d070cf964d7824ac8f13f1,Paisano,43.754946,-79.34958,Italian Restaurant
Parkwoods-Donalda (45),43.755033474499996,-79.3301795171,4b647693f964a52038b52ae3,China Cottage,43.759097495523434,-79.3104188485618,Hakka Restaurant
Parkwoods-Donalda (45),43.755033474499996,-79.3301795171,4c9f77980e9bb1f7659bf05f,The Bean Sprout,43.742228835254664,-79.31357696452841,Chinese Restaurant
Parkwoods-Donalda (45),43.755033474499996,-79.3301795171,4b639286f964a5203c842ae3,Gonoe Sushi,43.74573681959921,-79.34599119916211,Japanese Restaurant
Parkwoods-Donalda (45),43.755033474499996,-79.3301795171,4ae5b134f964a52080a121e3,Wendy’s,43.77189902333657,-79.3206020398884,Fast Food Restaurant
Parkwoods-Donalda (45),43.755033474499996,-79.3301795171,4af0bb68f964a520aade21e3,Thai One On,43.75458309476642,-79.35154293935814,Thai Restaurant
Parkwoods-Donalda (45),43.755033474499996,-79.3301795171,4ae71b0cf964a52078a821e3,Noodle Delight,43.77239870424429,-79.3202087535388,Chinese Restaurant
Parkwoods-Donalda (45),43.755033474499996,-79.3301795171,56324c22498e36ed08e43c0a,Beiruti Grand Cafe,43.773001568417364,-79.33253288902613,Middle Eastern Restaurant
Parkwoods-Donalda (45),43.755033474499996,-79.3301795171,4bfc6313d6f2c9b6e9264fc8,China Gourmet,43.755188855826226,-79.34838203221797,Chinese Restaurant
Parkwoods-Donalda (45),43.755033474499996,-79.3301795171,4c90e5059087199ca2c6af31,Dragon Pearl Buffet 龍珠,43.75369318998213,-79.34973027195959,Asian Restaurant
Parkwoods-Donalda (45),43.755033474499996,-79.3301795171,4ae4da54f964a520d49e21e3,Mr. Greek,43.754386293180715,-79.35168960659244,Greek Restaurant
Parkwoods-Donalda (45),43.755033474499996,-79.3301795171,4c4a153146240f47334f52f1,Sushi Ichiban,43.758911588132406,-79.31081062930812,Sushi Restaurant
Parkwoods-Donalda (45),43.755033474499996,-79.3301795171,4bd5bd1a29eb9c7434ce93e1,Teriyaki Experience,43.75446786614047,-79.35142413697658,Japanese Restaurant
Parkwoods-Donalda (45),43.755033474499996,-79.3301795171,4c0150f4716bc9b65b9dbb55,Spicy Chicken House,43.76063939666398,-79.32567060771729,Chinese Restaurant
Parkwoods-Donalda (45),43.755033474499996,-79.3301795171,4ad4c061f964a52092f720e3,Katsura Japanese Restaurant 桂,43.75625865963421,-79.34957097779701,Japanese Restaurant
Parkwoods-Donalda (45),43.755033474499996,-79.3301795171,4ba4f1bcf964a52083c638e3,Valley Fields Family Restaurant,43.74145188427135,-79.3196334859321,Diner
Parkwoods-Donalda (45),43.755033474499996,-79.3301795171,4ccb5dc1b5cdbfb79ce885c1,Mr.Sub,43.752814,-79.314067,Restaurant
Parkwoods-Donalda (45),43.755033474499996,-79.3301795171,56c22e84cd105e263769e727,Mayur Fine Indian Cuisine,43.75924688137414,-79.31084454059601,Indian Restaurant
Parkwoods-Donalda (45),43.755033474499996,-79.3301795171,4ad4c061f964a52091f720e3,Seasons at The Prince,43.75692608466137,-79.35060043700595,American Restaurant
Parkwoods-Donalda (45),43.755033474499996,-79.3301795171,54d4f204498eba09a5e6533b,Villa Madina,43.748304,-79.348579,Restaurant
Parkwoods-Donalda (45),43.755033474499996,-79.3301795171,4c5032f31886c9b6627e4828,IBM Lunch Room,43.77017313494101,-79.33020680910577,Restaurant
Parkwoods-Donalda (45),43.755033474499996,-79.3301795171,4ad4c060f964a5206df720e3,Le Cafe Restaurant,43.76932285995458,-79.32244652326992,French Restaurant
Parkwoods-Donalda (45),43.755033474499996,-79.3301795171,4bcdefde937ca593f59bad92,Made In Japan Terayaki Experience,43.754472829346284,-79.35148126355057,Fast Food Restaurant
Parkwoods-Donalda (45),43.755033474499996,-79.3301795171,5cc33602c824ae002c675d4e,Gyu-Kaku,43.770830405828114,-79.3321681022644,Japanese Restaurant
Parkwoods-Donalda (45),43.755033474499996,-79.3301795171,4baa4089f964a520cf573ae3,Chopstix Chinese Cuisine,43.755528,-79.352127,Chinese Restaurant
Parkwoods-Donalda (45),43.755033474499996,-79.3301795171,52d9b524498e4e22c9270672,Pho Saigon,43.74215772864446,-79.31416022446447,Vietnamese Restaurant
Parkwoods-Donalda (45),43.755033474499996,-79.3301795171,4c24ea38f7ced13a6ba1236d,Surati Sweet Mart,43.7403724703111,-79.31551931600761,Indian Restaurant
Pelmo Park-Humberlea (23),43.7175146009,-79.52828220239999,4f4edc4fe4b0f7bd4d44ecf9,Wakame Sushi,43.71150708814766,-79.53179654002908,Japanese Restaurant
Pelmo Park-Humberlea (23),43.7175146009,-79.52828220239999,4b199b46f964a5205be023e3,Jolly II Italian Restaurant,43.711946052767104,-79.53150957322656,Italian Restaurant
Pelmo Park-Humberlea (23),43.7175146009,-79.52828220239999,4ba25303f964a5204fed37e3,Pho Con Bò,43.71936559059618,-79.51195926903694,Vietnamese Restaurant
Pelmo Park-Humberlea (23),43.7175146009,-79.52828220239999,4c83ba95dc018cfa00ddda6c,Burger King,43.7199973242512,-79.51168835163111,Fast Food Restaurant
Playter Estates-Danforth (67),43.6797004697,-79.3548872857,4af4e0d0f964a5202ff721e3,7 Numbers,43.677061774959824,-79.35393428891682,Italian Restaurant
Playter Estates-Danforth (67),43.6797004697,-79.3548872857,4bce4183ef10952197da8386,Pantheon,43.67762124481265,-79.35143390043564,Greek Restaurant
Playter Estates-Danforth (67),43.6797004697,-79.3548872857,4e3dbb5e45dd68e3273e03b7,Cafe Fiorentina,43.677743,-79.350115,Italian Restaurant
Playter Estates-Danforth (67),43.6797004697,-79.3548872857,5916090a69e77b035ceb1a86,Rikkochez,43.677267,-79.353274,Restaurant
Playter Estates-Danforth (67),43.6797004697,-79.3548872857,51fbc61e7dd275b44893070a,Tapas at Embrujo,43.67617503951251,-79.35841083526611,Tapas Restaurant
Playter Estates-Danforth (67),43.6797004697,-79.3548872857,4afdfadff964a520a52c22e3,Mezes,43.6779622615441,-79.35019606997218,Greek Restaurant
Playter Estates-Danforth (67),43.6797004697,-79.3548872857,4ae29e2af964a520338f21e3,Alexandros,43.67830448799868,-79.34948556208978,Greek Restaurant
Playter Estates-Danforth (67),43.6797004697,-79.3548872857,4b63a054f964a52008882ae3,Mambo Lounge,43.676514618632446,-79.35820185974248,Cuban Restaurant
Playter Estates-Danforth (67),43.6797004697,-79.3548872857,4aeb268bf964a52006bf21e3,Messini Authentic Gyros,43.677827494513096,-79.35056873157725,Greek Restaurant
Playter Estates-Danforth (67),43.6797004697,-79.3548872857,4b64ce4af964a52084d12ae3,Christina's On The Danforth,43.678239784878826,-79.34918494943804,Greek Restaurant
Playter Estates-Danforth (67),43.6797004697,-79.3548872857,4c1d5337eac020a1cb1048c2,Sher-E-Punjab,43.67730788939673,-79.35306551709385,Indian Restaurant
Playter Estates-Danforth (67),43.6797004697,-79.3548872857,4afc9333f964a5200c2422e3,Kalyvia,43.6779727,-79.3512077,Greek Restaurant
Playter Estates-Danforth (67),43.6797004697,-79.3548872857,4ad4c05ff964a52042f720e3,Astoria Shish Kebob House,43.677596,-79.351738,Greek Restaurant
Playter Estates-Danforth (67),43.6797004697,-79.3548872857,5269ba3c498ea63de3eb987b,Simone's Caribbean Restaurant,43.67865547474292,-79.34658157954753,Caribbean Restaurant
Playter Estates-Danforth (67),43.6797004697,-79.3548872857,4d28fa67ebacb1f7f37ff64f,Factory Girl,43.67669287762859,-79.35629876225282,American Restaurant
Playter Estates-Danforth (67),43.6797004697,-79.3548872857,4aeb1a7cf964a52065be21e3,Globe Bistro,43.67667960122584,-79.35815459032536,New American Restaurant
Playter Estates-Danforth (67),43.6797004697,-79.3548872857,4bbe3c929474c9b6d54cd9b6,Athen's Pastries,43.67816589533113,-79.34892679522846,Greek Restaurant
Playter Estates-Danforth (67),43.6797004697,-79.3548872857,4cec56edb80da09371e51b00,Sushi Friends,43.67761413097764,-79.35164084535384,Japanese Restaurant
Playter Estates-Danforth (67),43.6797004697,-79.3548872857,5998af0bccad6b5a979043ec,Ryus Noodle Bar,43.67708634637724,-79.35889401670757,Ramen Restaurant
Playter Estates-Danforth (67),43.6797004697,-79.3548872857,4b9c2b0bf964a520fb5036e3,Asteria Souvlaki Place,43.6772132765305,-79.3542485444854,Greek Restaurant
Playter Estates-Danforth (67),43.6797004697,-79.3548872857,4b76b3d2f964a52064592ee3,Carrot Commons,43.6774845518262,-79.35307562861175,Restaurant
Playter Estates-Danforth (67),43.6797004697,-79.3548872857,4af6e7a0f964a520060422e3,IL FORNELLO on Danforth,43.67860392856738,-79.34690364849348,Italian Restaurant
Playter Estates-Danforth (67),43.6797004697,-79.3548872857,4ad4c05cf964a520f5f520e3,Whistler's Grille and The McNeil Room,43.684082064401245,-79.35678903213018,Restaurant
Playter Estates-Danforth (67),43.6797004697,-79.3548872857,4ad4c05ff964a5202ff720e3,Friendly Greek Restaurant,43.67842791362434,-79.34764181796815,Greek Restaurant
Playter Estates-Danforth (67),43.6797004697,-79.3548872857,4b6e0665f964a5204ea42ce3,Megas Restaurant,43.67769170473581,-79.35152185035946,Greek Restaurant
Playter Estates-Danforth (67),43.6797004697,-79.3548872857,4ad89921f964a520b01221e3,Katsu Japanese Restaurant,43.67861856512561,-79.34702430590903,Sushi Restaurant
Playter Estates-Danforth (67),43.6797004697,-79.3548872857,4d825516bede5481e72710d1,Ali Baba's,43.67637721694004,-79.35808851148246,Falafel Restaurant
Playter Estates-Danforth (67),43.6797004697,-79.3548872857,4bd764b9e914a593b52451fa,Casa Sushi,43.67790730577114,-79.35006131363478,Sushi Restaurant
Playter Estates-Danforth (67),43.6797004697,-79.3548872857,5a8bb49167e5f2027196caf4,A&W,43.6759,-79.35884,Fast Food Restaurant
Playter Estates-Danforth (67),43.6797004697,-79.3548872857,4b15cdf7f964a52081b423e3,Sushi Delight,43.67786692853767,-79.35022290744269,Sushi Restaurant
Playter Estates-Danforth (67),43.6797004697,-79.3548872857,4c890bd1f53b236abeb1aba6,Mong-Kut Thai Gold,43.67792561086909,-79.35001826864205,Thai Restaurant
Playter Estates-Danforth (67),43.6797004697,-79.3548872857,50fc8dc6e4b053e00f3c053b,Green Basil,43.67731523548555,-79.35285081039297,Thai Restaurant
Playter Estates-Danforth (67),43.6797004697,-79.3548872857,4ad4c060f964a52061f720e3,Pappas Grill,43.67791501035469,-79.35085808999885,Greek Restaurant
Playter Estates-Danforth (67),43.6797004697,-79.3548872857,4c2e47aa4e132d7f9ce89ddf,Louis Meat Market,43.677805,-79.350456,Greek Restaurant
Playter Estates-Danforth (67),43.6797004697,-79.3548872857,5abeb0e73af988101b8badd8,El Charro,43.677086,-79.3589,Mexican Restaurant
Playter Estates-Danforth (67),43.6797004697,-79.3548872857,569895d1498e91fe810b65e3,8 Sushi,43.67830115349513,-79.34751033782959,Sushi Restaurant
Playter Estates-Danforth (67),43.6797004697,-79.3548872857,4e0900f9fa767637fd33b26e,The Caribbean Dutchpot,43.67593008702795,-79.35857078766077,Caribbean Restaurant
Pleasant View (46),43.786981759,-79.33494842520001,4b75f4c7f964a520f0312ee3,Aoyama & Sushi Restaurant,43.78714462602838,-79.32894027060964,Japanese Restaurant
Pleasant View (46),43.786981759,-79.33494842520001,4bc7cda2af07a59340fc7f2d,Nicey's Takeout,43.798579071005584,-79.33238889596792,Caribbean Restaurant
Pleasant View (46),43.786981759,-79.33494842520001,4af5ff72f964a520f6ff21e3,New York Fries - Fairview Mall,43.77860499015611,-79.34357713182652,Restaurant
Pleasant View (46),43.786981759,-79.33494842520001,4ae083d4f964a520d47f21e3,Moxie's Classic Grill,43.777778810576905,-79.34318499889385,American Restaurant
Pleasant View (46),43.786981759,-79.33494842520001,584e235102b60e2d40263821,天天渔港 Captain's Catch,43.774961,-79.333873,Chinese Restaurant
Pleasant View (46),43.786981759,-79.33494842520001,4c23bebe905a0f472aa35e60,KFC,43.7885,-79.3292,Fast Food Restaurant
Pleasant View (46),43.786981759,-79.33494842520001,5650fa8e498e405c38a5e6d4,Thai Express,43.77799,-79.344091,Restaurant
Pleasant View (46),43.786981759,-79.33494842520001,5952e5ed491be7022cf5d19f,Heart Sushi,43.777203,-79.343805,Japanese Restaurant
Pleasant View (46),43.786981759,-79.33494842520001,4af45cd2f964a520b2f121e3,Reggae Kitchen,43.78839325650535,-79.330341480865,Restaurant
Pleasant View (46),43.786981759,-79.33494842520001,4ae1aee0f964a520be8621e3,Spring Rolls,43.777350695180374,-79.34397727347279,Asian Restaurant
Pleasant View (46),43.786981759,-79.33494842520001,4c8ff7f5de3d236a27d86718,KFC,43.7776,-79.3442,Fast Food Restaurant
Pleasant View (46),43.786981759,-79.33494842520001,4b6755d0f964a520c6482be3,Basilico Italian Bistro,43.78652692258839,-79.3286859523011,Italian Restaurant
Pleasant View (46),43.786981759,-79.33494842520001,4c16833b96040f4707f672a5,Bourbon St. Grill,43.77827649168577,-79.34324149162853,Fast Food Restaurant
Pleasant View (46),43.786981759,-79.33494842520001,4e3c8263d4c058f9dbf9169b,China china,43.792331,-79.32679365999999,Chinese Restaurant
Pleasant View (46),43.786981759,-79.33494842520001,5c0b67f025ecca002c02ed96,Taco Bell,43.77861083632695,-79.34318593865498,Restaurant
Pleasant View (46),43.786981759,-79.33494842520001,4be1b4df8c2bc9b6e4c0420b,Teriyaki Experience,43.77832992258357,-79.34310953832035,Japanese Restaurant
Pleasant View (46),43.786981759,-79.33494842520001,5a036eaf588e3631c784b5ba,Yoi,43.778244,-79.34301,Japanese Restaurant
Pleasant View (46),43.786981759,-79.33494842520001,4bc0aa02b492d13aa198a460,Jimmy The Greek,43.77824451598338,-79.34332200351092,Greek Restaurant
Pleasant View (46),43.786981759,-79.33494842520001,4d8a204c7139b1f772dac3d4,Manchu Wok,43.77822514623288,-79.34330206344342,Chinese Restaurant
Pleasant View (46),43.786981759,-79.33494842520001,5a3e976abb8d36354ebea1f3,Szechuan Express,43.777966,-79.343316,Chinese Restaurant
Pleasant View (46),43.786981759,-79.33494842520001,4c796133794e224b8f466528,Villa Madina,43.77799,-79.344091,Restaurant
Pleasant View (46),43.786981759,-79.33494842520001,59e7c1421cf2e17b2b00f8a7,Sushi Shop,43.77799,-79.344091,Restaurant
Pleasant View (46),43.786981759,-79.33494842520001,4b816852f964a5203ba430e3,Taco Bell,43.777992,-79.34409,Fast Food Restaurant
Pleasant View (46),43.786981759,-79.33494842520001,4b8ab98ff964a520967c32e3,Mercator Euro Mini Mart,43.775514453315445,-79.33047351627594,Eastern European Restaurant
Pleasant View (46),43.786981759,-79.33494842520001,4bcf66b4caff9521e618cdf0,Mac Sushi,43.777130868087696,-79.34448116036727,Asian Restaurant
Princess-Rosethorn (10),43.666050604300004,-79.5445592919,5c2d5e9718d43b002c10e966,Bento Sushi,43.66427407107543,-79.55875814033787,Sushi Restaurant
Princess-Rosethorn (10),43.666050604300004,-79.5445592919,5373f5cd498e6b4ca04b2ef7,Asian Express,43.67945746920416,-79.54632995855519,Asian Restaurant
Regent Park (72),43.659992142200004,-79.3605088051,505bacb2e4b0474d876eb78c,Paintbox Bistro,43.660050475903624,-79.36285470971839,Restaurant
Regent Park (72),43.659992142200004,-79.3605088051,4b683ef1f964a520d66d2be3,Thai To Go,43.663418,-79.36071,Thai Restaurant
Regent Park (72),43.659992142200004,-79.3605088051,5612b1cc498e3dd742af0dc8,Impact Kitchen,43.65636850543279,-79.35697968750694,Restaurant
Regent Park (72),43.659992142200004,-79.3605088051,4ada57aff964a520972121e3,Sukhothai,43.658444465539525,-79.36568085121628,Thai Restaurant
Regent Park (72),43.659992142200004,-79.3605088051,4ee1490961aff90fe37e76da,Qi sushi,43.66255180762697,-79.36425843422568,Sushi Restaurant
Regent Park (72),43.659992142200004,-79.3605088051,4bc39c914cdfc9b6f29c9721,Souvlaki Express,43.65558391537734,-79.36443816909016,Greek Restaurant
Regent Park (72),43.659992142200004,-79.3605088051,579400f5498eeafb24897f10,Wendy’s,43.660403362711776,-79.36062902212149,Fast Food Restaurant
Regent Park (72),43.659992142200004,-79.3605088051,52af6dc5498e33995b0bbf03,Sultan Of Samosas,43.66022749787444,-79.36622571571063,Indian Restaurant
Regent Park (72),43.659992142200004,-79.3605088051,51c085d3498eadedb67ba6cd,Flame Shack,43.656844075440546,-79.35891727496157,Restaurant
Regent Park (72),43.659992142200004,-79.3605088051,5a74f801a4c39c7583dab01c,Lime Sushi,43.655771,-79.363776,Sushi Restaurant
Regent Park (72),43.659992142200004,-79.3605088051,596e3fd92f97ec370ba90afb,King Solomon Queen Of Sheba,43.655731,-79.363986,Ethiopian Restaurant
Regent Park (72),43.659992142200004,-79.3605088051,526ea3b511d275f755fd2cd4,Pho U,43.661734,-79.367086,Vietnamese Restaurant
Rexdale-Kipling (4),43.72372547720001,-79.5662284127,4bc748906501c9b6721b3e29,Wendy’s,43.71874875552623,-79.57060671885307,Fast Food Restaurant
Rockcliffe-Smythe (111),43.6747904521,-79.4944204513,4d1e88b7e56f6ea847c9651d,New Orleans Restaurant,43.67779000623413,-79.50621055192981,Restaurant
Rockcliffe-Smythe (111),43.6747904521,-79.4944204513,4c082a5aa1b32d7f349895f0,Saigon Bangkok,43.669513050651155,-79.48217577632411,Thai Restaurant
Rockcliffe-Smythe (111),43.6747904521,-79.4944204513,4b3bd657f964a520377c25e3,Roti Time,43.66821126969315,-79.48715239190194,Indian Restaurant
Rockcliffe-Smythe (111),43.6747904521,-79.4944204513,4dceb1aed164679b8d05df74,KFC,43.6656,-79.4898,Fast Food Restaurant
Rockcliffe-Smythe (111),43.6747904521,-79.4944204513,4c5f2c1fde6920a194309364,Island Breeze,43.67742716216074,-79.49604614685293,Asian Restaurant
Rockcliffe-Smythe (111),43.6747904521,-79.4944204513,4dc94af9b0fb33002afc58b0,KFC,43.6895,-79.4963,Fast Food Restaurant
Rockcliffe-Smythe (111),43.6747904521,-79.4944204513,4e8ba4917ee6beb5b5cd9c9c,Banh Cuon Thanh Truc,43.66945531360933,-79.48258492307914,Vietnamese Restaurant
Roncesvalles (86),43.646122994399995,-79.4429924472,4b5df38ef964a520aa7529e3,Café Polonez,43.645113109705804,-79.44851660549037,Eastern European Restaurant
Roncesvalles (86),43.646122994399995,-79.4429924472,4ecee0cdd5fb788de3cd02c1,The Ace,43.646144199851925,-79.44886018312049,American Restaurant
Roncesvalles (86),43.646122994399995,-79.4429924472,593b43e3e185f37c5a529082,Tennessee Tavern,43.639971287347755,-79.4398742538202,Eastern European Restaurant
Roncesvalles (86),43.646122994399995,-79.4429924472,51e341c5498e5e2035539b66,Food & Liquor,43.63961783932359,-79.44181136856386,Restaurant
Roncesvalles (86),43.646122994399995,-79.4429924472,4ad8fc3df964a520c31621e3,Inter Steer,43.64979631005809,-79.45030983497107,Eastern European Restaurant
Roncesvalles (86),43.646122994399995,-79.4429924472,53c8e60c498ef6f992f39a4f,Himalayan Kitchen,43.640354,-79.43879,Tibetan Restaurant
Roncesvalles (86),43.646122994399995,-79.4429924472,4b23fc2ef964a520695e24e3,Aris Place,43.646075591799324,-79.44884027778438,American Restaurant
Roncesvalles (86),43.646122994399995,-79.4429924472,4bf80b445efe2d7f61f96934,Shangrila,43.63968830259313,-79.44154153471632,Asian Restaurant
Roncesvalles (86),43.646122994399995,-79.4429924472,52348da911d2fa119be56f12,La Cubana,43.65091223991817,-79.45090936982271,Cuban Restaurant
Roncesvalles (86),43.646122994399995,-79.4429924472,4b64d1c9f964a52096d22ae3,Domani Restaurant & Wine Bar,43.649235,-79.450229,Italian Restaurant
Roncesvalles (86),43.646122994399995,-79.4429924472,4c44df24dcd61b8da3f97b56,Sushi On Roncy,43.647862405268434,-79.44949300964225,Sushi Restaurant
Roncesvalles (86),43.646122994399995,-79.4429924472,594dbcd779187113015767d2,Drake Commissary,43.65368718427735,-79.44529020460322,Restaurant
Roncesvalles (86),43.646122994399995,-79.4429924472,4baa7b04f964a520ca6d3ae3,Amico's Pizza,43.639389001294795,-79.44309046367776,Italian Restaurant
Roncesvalles (86),43.646122994399995,-79.4429924472,54838585498e1787e915457d,Loga's Corner,43.64047789212785,-79.43588432996042,Tibetan Restaurant
Roncesvalles (86),43.646122994399995,-79.4429924472,4aecbbb0f964a520bcca21e3,Mother India,43.64071776138551,-79.4362592512312,Indian Restaurant
Roncesvalles (86),43.646122994399995,-79.4429924472,57d70b96498ef633abfa4e72,Cider House,43.65068788125521,-79.45068513648656,Restaurant
Roncesvalles (86),43.646122994399995,-79.4429924472,576b0fd0498e5fc813a8d687,Le Baratin,43.64988933079865,-79.43515483102769,French Restaurant
Roncesvalles (86),43.646122994399995,-79.4429924472,598f4f8b0881583a75d262ce,The Simple Kitchen,43.641316,-79.447109,Restaurant
Roncesvalles (86),43.646122994399995,-79.4429924472,4ba6e1f8f964a520537539e3,Om Restaurant,43.640337284428895,-79.43781080540346,Indian Restaurant
Roncesvalles (86),43.646122994399995,-79.4429924472,4adca78af964a520592e21e3,South Indian Dosa Mahal,43.639184,-79.446109,Indian Restaurant
Roncesvalles (86),43.646122994399995,-79.4429924472,4fac4641e4b06e5ab78535c2,Kami Sushi,43.64394569923591,-79.44811664710394,Sushi Restaurant
Roncesvalles (86),43.646122994399995,-79.4429924472,4edabf32e5fa78b16ea1849a,The Westerly,43.651195234738395,-79.45091743165031,Restaurant
Roncesvalles (86),43.646122994399995,-79.4429924472,5465557f498e0d4b2db9b486,Norling,43.640236,-79.438449,Tibetan Restaurant
Roncesvalles (86),43.646122994399995,-79.4429924472,4b51ca67f964a520af5527e3,Skyline Restaurant,43.64095872321704,-79.43509991395402,Diner
Roncesvalles (86),43.646122994399995,-79.4429924472,4cd87c802a8054819d3e9c2c,Tibet Kitchen,43.640037060960765,-79.43955709340604,Restaurant
Roncesvalles (86),43.646122994399995,-79.4429924472,5048d667e4b02a1c17b2ed1a,Bairrada Churrasqueira,43.649982297901076,-79.4340029197903,Portuguese Restaurant
Roncesvalles (86),43.646122994399995,-79.4429924472,5982128c9cadd914466c8bb7,Uncle Mikey's,43.64981738841562,-79.43489134311676,Korean Restaurant
Roncesvalles (86),43.646122994399995,-79.4429924472,4af64dacf964a520f30222e3,Chopin Restaurant,43.644164985026904,-79.44816243232444,Eastern European Restaurant
Roncesvalles (86),43.646122994399995,-79.4429924472,4b708d6af964a52068212de3,the Friendly Thai,43.64590686300198,-79.4488919470859,Thai Restaurant
Roncesvalles (86),43.646122994399995,-79.4429924472,4b636dbff964a5201b792ae3,Parkdale Pete's Corner Grill,43.63987814844714,-79.44083431889204,Diner
Roncesvalles (86),43.646122994399995,-79.4429924472,4b108405f964a5200d7223e3,Local Kitchen & Wine Bar,43.63895052007591,-79.44522352751176,Italian Restaurant
Roncesvalles (86),43.646122994399995,-79.4429924472,4aff644ef964a5201b3822e3,Sues Thai food (vickys),43.6516944636039,-79.4511563870509,Thai Restaurant
Roncesvalles (86),43.646122994399995,-79.4429924472,5426f329498eb5a732309124,Glory of India,43.64069366455078,-79.43678283691406,North Indian Restaurant
Roncesvalles (86),43.646122994399995,-79.4429924472,4ba669d5f964a520d24f39e3,Ali's West Indian Roti Shop,43.64074485297684,-79.4359132352652,Caribbean Restaurant
Roncesvalles (86),43.646122994399995,-79.4429924472,5b724c129fca56002ce80d81,The Commoner,43.651891,-79.447972,Restaurant
Roncesvalles (86),43.646122994399995,-79.4429924472,4ad7931af964a520530c21e3,Pho Phuong,43.64986318779196,-79.43520391242026,Vietnamese Restaurant
Roncesvalles (86),43.646122994399995,-79.4429924472,4b4fa8d4f964a5209b0f27e3,Rice & Noodle,43.64028335648371,-79.43835074476583,Chinese Restaurant
Roncesvalles (86),43.646122994399995,-79.4429924472,4b01f25af964a520c24622e3,Thai Chef Cuisine,43.64615789315189,-79.44890790507024,Thai Restaurant
Roncesvalles (86),43.646122994399995,-79.4429924472,58fb073e09e2835b7ff25f1e,A&W,43.64042887588472,-79.43780338766055,Fast Food Restaurant
Roncesvalles (86),43.646122994399995,-79.4429924472,4ae4fa12f964a520dc9f21e3,Phoenix Pho,43.652134585548495,-79.43449466739331,Vietnamese Restaurant
